Data Year,Fuel Type,ZIP,Number of Vehicles
2020,PHEV,94132,14
2020,PHEV,94133,22
2020,PHEV,94134,35
2020,PHEV,94158,15
2020,PHEV,94244,1
2020,PHEV,94301,53
2020,PHEV,94303,127
2020,PHEV,94304,34
2020,PHEV,94305,8
2020,PHEV,94306,65
2020,PHEV,94401,35
2020,PHEV,94402,59
2020,PHEV,94403,58
2020,PHEV,94404,51
2020,PHEV,94501,81
2020,PHEV,94502,28
2020,PHEV,94503,21
2020,PHEV,94505,11
2020,PHEV,94506,70
2020,PHEV,94507,49
2020,PHEV,94508,2
2020,PHEV,94509,19
2020,PHEV,94510,31
2020,PHEV,94511,2
2020,PHEV,94513,46
2020,PHEV,94515,4
2020,PHEV,94516,2
2020,PHEV,94517,13
2020,PHEV,94518,22
2020,PHEV,94519,15
2020,PHEV,94520,32
2020,PHEV,94521,38
2020,PHEV,94522,1
2020,PHEV,94523,30
2020,PHEV,94525,2
2020,PHEV,94526,59
2020,PHEV,94528,5
2020,PHEV,94529,1
2020,PHEV,94530,59
2020,PHEV,94531,37
2020,PHEV,94533,24
2020,PHEV,94534,43
2020,PHEV,94535,2
2020,PHEV,94536,113
2020,PHEV,94538,107
2020,PHEV,94539,156
2020,PHEV,94541,39
2020,PHEV,94542,28
2020,PHEV,94544,51
2020,PHEV,94545,51
2020,PHEV,94546,51
2020,PHEV,94547,42
2020,PHEV,94549,85
2020,PHEV,94550,60
2020,PHEV,94551,51
2020,PHEV,94552,34
2020,PHEV,94553,35
2020,PHEV,94555,61
2020,PHEV,94556,40
2020,PHEV,94558,71
2020,PHEV,94559,22
2020,PHEV,94560,79
2020,PHEV,94561,23
2020,PHEV,94563,71
2020,PHEV,94564,32
2020,PHEV,94565,39
2020,PHEV,94566,99
2020,PHEV,94568,144
2020,PHEV,94571,11
2020,PHEV,94572,8
2020,PHEV,94574,12
2020,PHEV,94577,45
2020,PHEV,94578,29
2020,PHEV,94579,32
2020,PHEV,94580,30
2020,PHEV,94582,123
2020,PHEV,94583,49
2020,PHEV,94585,5
2020,PHEV,94586,1
2020,PHEV,94587,84
2020,PHEV,94588,80
2020,PHEV,94589,10
2020,PHEV,94590,23
2020,PHEV,94591,45
2020,PHEV,94592,2
2020,PHEV,94595,34
2020,PHEV,94596,40
2020,PHEV,94597,39
2020,PHEV,94598,52
2020,PHEV,94599,1
2020,PHEV,94601,31
2020,PHEV,94602,54
2020,PHEV,94603,7
2020,PHEV,94605,48
2020,PHEV,94606,39
2020,PHEV,94607,23
2020,PHEV,94608,40
2020,PHEV,94609,18
2020,PHEV,94610,67
2020,PHEV,94611,131
2020,PHEV,94612,23
2020,PHEV,94618,71
2020,PHEV,94619,41
2020,PHEV,94621,27
2020,PHEV,94661,1
2020,PHEV,94702,24
2020,PHEV,94703,31
2020,PHEV,94704,15
2020,PHEV,94705,43
2020,PHEV,94706,38
2020,PHEV,94707,45
2020,PHEV,94708,57
2020,PHEV,94709,12
2020,PHEV,94710,12
2020,PHEV,94801,20
2020,PHEV,94803,35
2020,PHEV,94804,33
2020,PHEV,94805,20
2020,PHEV,94806,51
2020,PHEV,94901,89
2020,PHEV,94903,45
2020,PHEV,94904,32
2020,PHEV,94912,1
2020,PHEV,94920,41
2020,PHEV,94923,2
2020,PHEV,94924,4
2020,PHEV,94925,26
2020,PHEV,94928,24
2020,PHEV,94929,2
2020,PHEV,94930,11
2020,PHEV,94931,6
2020,PHEV,94933,1
2020,PHEV,94937,2
2020,PHEV,94939,15
2020,PHEV,94940,2
2020,PHEV,94941,106
2020,PHEV,94942,1
2020,PHEV,94945,15
2020,PHEV,94946,2
2020,PHEV,94947,20
2020,PHEV,94949,32
2020,PHEV,94951,4
2020,PHEV,94952,36
2020,PHEV,94953,1
2020,PHEV,94954,33
2020,PHEV,94956,4
2020,PHEV,94957,13
2020,PHEV,94960,26
2020,PHEV,94963,1
2020,PHEV,94965,26
2020,PHEV,94970,1
2020,PHEV,94972,1
2020,PHEV,94973,5
2020,PHEV,95001,7
2020,PHEV,95002,1
2020,PHEV,95003,36
2020,PHEV,95004,2
2020,PHEV,95005,6
2020,PHEV,95006,6
2020,PHEV,95007,1
2020,PHEV,95008,64
2020,PHEV,95010,9
2020,PHEV,95014,114
2020,PHEV,95015,1
2020,PHEV,95017,1
2020,PHEV,95018,8
2020,PHEV,95019,1
2020,PHEV,95020,67
2020,PHEV,95023,32
2020,PHEV,95030,57
2020,PHEV,95031,1
2020,PHEV,95032,73
2020,PHEV,95033,14
2020,PHEV,95035,135
2020,PHEV,95036,1
2020,PHEV,95037,121
2020,PHEV,95041,1
2020,PHEV,95045,2
2020,PHEV,95046,8
2020,PHEV,95050,49
2020,PHEV,95051,92
2020,PHEV,95054,45
2020,PHEV,95056,1
2020,PHEV,95060,61
2020,PHEV,95062,25
2020,PHEV,95065,11
2020,PHEV,95066,18
2020,PHEV,95070,100
2020,PHEV,95073,22
2020,PHEV,95075,1
2020,PHEV,95076,17
2020,PHEV,95077,1
2020,PHEV,95110,9
2020,PHEV,95111,37
2020,PHEV,95112,39
2020,PHEV,95113,9
2020,PHEV,95116,17
2020,PHEV,95117,21
2020,PHEV,95118,48
2020,PHEV,95119,22
2020,PHEV,95120,92
2020,PHEV,95121,56
2020,PHEV,95122,28
2020,PHEV,95123,104
2020,PHEV,95124,95
2020,PHEV,95125,138
2020,PHEV,95126,54
2020,PHEV,95127,43
2020,PHEV,95128,38
2020,PHEV,95129,71
2020,PHEV,95130,17
2020,PHEV,95131,44
2020,PHEV,95132,52
2020,PHEV,95133,32
2020,PHEV,95134,48
2020,PHEV,95135,56
2020,PHEV,95136,81
2020,PHEV,95138,44
2020,PHEV,95139,12
2020,PHEV,95140,1
2020,PHEV,95148,58
2020,PHEV,95202,2
2020,PHEV,95203,3
2020,PHEV,95204,9
2020,PHEV,95205,3
2020,PHEV,95206,10
2020,PHEV,95207,13
2020,PHEV,95208,1
2020,PHEV,95209,6
2020,PHEV,95210,6
2020,PHEV,95212,10
2020,PHEV,95215,4
2020,PHEV,95219,12
2020,PHEV,95220,4
2020,PHEV,95222,1
2020,PHEV,95223,5
2020,PHEV,95230,2
2020,PHEV,95231,1
2020,PHEV,95237,1
2020,PHEV,95240,10
2020,PHEV,95242,16
2020,PHEV,95246,1
2020,PHEV,95247,1
2020,PHEV,95249,1
2020,PHEV,95252,10
2020,PHEV,95254,1
2020,PHEV,95258,2
2020,PHEV,95301,8
2020,PHEV,95304,22
2020,PHEV,95306,1
2020,PHEV,95307,6
2020,PHEV,95310,2
2020,PHEV,95311,1
2020,PHEV,95316,3
2020,PHEV,95318,1
2020,PHEV,95320,1
2020,PHEV,95322,1
2020,PHEV,95323,1
2020,PHEV,95326,1
2020,PHEV,95328,3
2020,PHEV,95329,1
2020,PHEV,95330,19
2020,PHEV,95334,1
2020,PHEV,95336,13
2020,PHEV,95337,29
2020,PHEV,95338,2
2020,PHEV,95340,13
2020,PHEV,95341,1
2020,PHEV,95348,10
2020,PHEV,95350,19
2020,PHEV,95351,6
2020,PHEV,95354,6
2020,PHEV,95355,14
2020,PHEV,95356,25
2020,PHEV,95357,1
2020,PHEV,95358,1
2020,PHEV,95360,1
2020,PHEV,95361,14
2020,PHEV,95363,11
2020,PHEV,95366,13
2020,PHEV,95367,8
2020,PHEV,95368,2
2020,PHEV,95370,8
2020,PHEV,95376,33
2020,PHEV,95377,42
2020,PHEV,95380,5
2020,PHEV,95382,10
2020,PHEV,95383,2
2020,PHEV,95386,5
2020,PHEV,95391,48
2020,PHEV,95401,21
2020,PHEV,95402,1
2020,PHEV,95403,28
2020,PHEV,95404,42
2020,PHEV,95405,24
2020,PHEV,95407,28
2020,PHEV,95409,29
2020,PHEV,95415,1
2020,PHEV,95420,2
2020,PHEV,95421,1
2020,PHEV,95423,1
2020,PHEV,95425,5
2020,PHEV,95427,1
2020,PHEV,95428,1
2020,PHEV,95436,6
2020,PHEV,95437,6
2020,PHEV,95442,3
2020,PHEV,95445,2
2020,PHEV,95446,5
2020,PHEV,95448,24
2020,PHEV,95449,1
2020,PHEV,95450,1
2020,PHEV,95451,4
2020,PHEV,95452,3
2020,PHEV,95453,1
2020,PHEV,95454,1
2020,PHEV,95456,1
2020,PHEV,95459,1
2020,PHEV,95460,4
2020,PHEV,95462,3
2020,PHEV,95463,1
2020,PHEV,95465,2
2020,PHEV,95466,1
2020,PHEV,95467,3
2020,PHEV,95468,1
2020,PHEV,95469,1
2020,PHEV,95470,5
2020,PHEV,95472,39
2020,PHEV,95473,1
2020,PHEV,95476,38
2020,PHEV,95482,8
2020,PHEV,95487,1
2020,PHEV,95490,3
2020,PHEV,95492,28
2020,PHEV,95494,1
2020,PHEV,95497,1
2020,PHEV,95501,5
2020,PHEV,95503,6
2020,PHEV,95518,2
2020,PHEV,95519,9
2020,PHEV,95521,8
2020,PHEV,95524,3
2020,PHEV,95531,4
2020,PHEV,95540,1
2020,PHEV,95547,1
2020,PHEV,95549,2
2020,PHEV,95551,1
2020,PHEV,95553,1
2020,PHEV,95558,1
2020,PHEV,95560,1
2020,PHEV,95567,1
2020,PHEV,95570,4
2020,PHEV,95602,9
2020,PHEV,95603,17
2020,PHEV,95604,1
2020,PHEV,95605,5
2020,PHEV,95608,46
2020,PHEV,95610,11
2020,PHEV,95613,1
2020,PHEV,95614,3
2020,PHEV,95616,51
2020,PHEV,95617,3
2020,PHEV,95618,57
2020,PHEV,95619,1
2020,PHEV,95620,11
2020,PHEV,95621,10
2020,PHEV,95623,1
2020,PHEV,95624,35
2020,PHEV,95628,36
2020,PHEV,95629,1
2020,PHEV,95630,83
2020,PHEV,95631,1
2020,PHEV,95632,13
2020,PHEV,95633,2
2020,PHEV,95634,1
2020,PHEV,95636,1
2020,PHEV,95638,1
2020,PHEV,95640,1
2020,PHEV,95641,1
2020,PHEV,95648,31
2020,PHEV,95650,7
2020,PHEV,95651,1
2020,PHEV,95652,11
2020,PHEV,95655,4
2020,PHEV,95656,1
2020,PHEV,95658,4
2020,PHEV,95660,4
2020,PHEV,95661,23
2020,PHEV,95662,10
2020,PHEV,95663,5
2020,PHEV,95664,1
2020,PHEV,95665,1
2020,PHEV,95666,2
2020,PHEV,95667,17
2020,PHEV,95670,34
2020,PHEV,95672,3
2020,PHEV,95673,6
2020,PHEV,95675,1
2020,PHEV,95677,20
2020,PHEV,95678,18
2020,PHEV,95682,19
2020,PHEV,95683,2
2020,PHEV,95685,1
2020,PHEV,95687,33
2020,PHEV,95688,23
2020,PHEV,95691,21
2020,PHEV,95692,1
2020,PHEV,95693,2
2020,PHEV,95694,4
2020,PHEV,95695,14
2020,PHEV,95703,2
2020,PHEV,95709,2
2020,PHEV,95713,4
2020,PHEV,95722,3
2020,PHEV,95726,5
2020,PHEV,95736,1
2020,PHEV,95741,1
2020,PHEV,95742,18
2020,PHEV,95746,29
2020,PHEV,95747,58
2020,PHEV,95757,54
2020,PHEV,95758,44
2020,PHEV,95762,79
2020,PHEV,95765,43
2020,PHEV,95776,10
2020,PHEV,95811,38
2020,PHEV,95814,19
2020,PHEV,95815,9
2020,PHEV,95816,11
2020,PHEV,95817,6
2020,PHEV,95818,66
2020,PHEV,95819,27
2020,PHEV,95820,6
2020,PHEV,95821,14
2020,PHEV,95822,10
2020,PHEV,95823,10
2020,PHEV,95824,4
2020,PHEV,95825,14
2020,PHEV,95826,14
2020,PHEV,95827,6
2020,PHEV,95828,22
2020,PHEV,95829,19
2020,PHEV,95831,31
2020,PHEV,95832,3
2020,PHEV,95833,21
2020,PHEV,95834,101
2020,PHEV,95835,36
2020,PHEV,95838,5
2020,PHEV,95841,11
2020,PHEV,95842,3
2020,PHEV,95843,17
2020,PHEV,95864,24
2020,PHEV,95894,1
2020,PHEV,95901,7
2020,PHEV,95912,1
2020,PHEV,95914,1
2020,PHEV,95918,1
2020,PHEV,95926,13
2020,PHEV,95928,15
2020,PHEV,95938,2
2020,PHEV,95941,1
2020,PHEV,95942,2
2020,PHEV,95945,9
2020,PHEV,95946,6
2020,PHEV,95948,2
2020,PHEV,95949,9
2020,PHEV,95953,1
2020,PHEV,95954,1
2020,PHEV,95956,1
2020,PHEV,95959,10
2020,PHEV,95961,5
2020,PHEV,95963,3
2020,PHEV,95965,5
2020,PHEV,95966,4
2020,PHEV,95969,1
2020,PHEV,95973,22
2020,PHEV,95977,1
2020,PHEV,95987,3
2020,PHEV,95988,4
2020,PHEV,95991,11
2020,PHEV,95993,10
2020,PHEV,96001,11
2020,PHEV,96002,10
2020,PHEV,96003,13
2020,PHEV,96007,1
2020,PHEV,96019,2
2020,PHEV,96021,3
2020,PHEV,96022,3
2020,PHEV,96027,1
2020,PHEV,96035,2
2020,PHEV,96049,1
2020,PHEV,96052,1
2020,PHEV,96056,1
2020,PHEV,96062,1
2020,PHEV,96067,1
2020,PHEV,96073,1
2020,PHEV,96080,4
2020,PHEV,96088,2
2020,PHEV,96094,1
2020,PHEV,96099,1
2020,PHEV,96120,1
2020,PHEV,96140,1
2020,PHEV,96145,3
2020,PHEV,96146,2
2020,PHEV,96150,12
2020,PHEV,96151,1
2020,PHEV,96160,1
2020,PHEV,96161,20
2020,PHEV,99999,546
2020,Hydrogen,90004,1
2020,Hydrogen,90005,2
2020,Hydrogen,90006,1
2020,Hydrogen,90011,2
2020,Hydrogen,90013,1
2020,Hydrogen,90015,3
2020,Hydrogen,90016,3
2020,Hydrogen,90020,2
2020,Hydrogen,90023,1
2020,Hydrogen,90024,4
2020,Hydrogen,90025,3
2020,Hydrogen,90026,2
2020,Hydrogen,90027,3
2020,Hydrogen,90029,3
2020,Hydrogen,90031,1
2020,Hydrogen,90034,4
2020,Hydrogen,90035,2
2020,Hydrogen,90036,1
2020,Hydrogen,90039,1
2020,Hydrogen,90041,1
2020,Hydrogen,90042,2
2020,Hydrogen,90045,7
2020,Hydrogen,90046,3
2020,Hydrogen,90047,2
2020,Hydrogen,90048,4
2020,Hydrogen,90049,5
2020,Hydrogen,90063,1
2020,Hydrogen,90064,3
2020,Hydrogen,90065,1
2020,Hydrogen,90066,6
2020,Hydrogen,90067,1
2020,Hydrogen,90068,2
2020,Hydrogen,90069,4
2020,Hydrogen,90073,2
2020,Hydrogen,90077,1
2020,Hydrogen,90094,3
2020,Hydrogen,90210,1
2020,Hydrogen,90212,1
2020,Hydrogen,90220,2
2020,Hydrogen,90221,1
2020,Hydrogen,90230,4
2020,Hydrogen,90242,1
2020,Hydrogen,90247,3
2020,Hydrogen,90248,1
2020,Hydrogen,90249,3
2020,Hydrogen,90250,3
2020,Hydrogen,90254,4
2020,Hydrogen,90260,3
2020,Hydrogen,90266,3
2020,Hydrogen,90272,3
2020,Hydrogen,90274,5
2020,Hydrogen,90275,5
2020,Hydrogen,90277,3
2020,Hydrogen,90278,7
2020,Hydrogen,90290,2
2020,Hydrogen,90291,1
2020,Hydrogen,90292,2
2020,Hydrogen,90293,1
2020,Hydrogen,90301,1
2020,Hydrogen,90302,1
2020,Hydrogen,90402,1
2020,Hydrogen,90403,6
2020,Hydrogen,90404,2
2020,Hydrogen,90405,6
2020,Hydrogen,90501,3
2020,Hydrogen,90503,6
2020,Hydrogen,90504,13
2020,Hydrogen,90505,4
2020,Hydrogen,90601,1
2020,Hydrogen,90603,1
2020,Hydrogen,90604,1
2020,Hydrogen,90621,1
2020,Hydrogen,90623,1
2020,Hydrogen,90630,4
2020,Hydrogen,90631,2
2020,Hydrogen,90660,1
2020,Hydrogen,90701,1
2020,Hydrogen,90703,5
2020,Hydrogen,90706,2
2020,Hydrogen,90712,1
2020,Hydrogen,90713,1
2020,Hydrogen,90717,1
2020,Hydrogen,90720,6
2020,Hydrogen,90731,1
2020,Hydrogen,90732,1
2020,Hydrogen,90740,2
2020,Hydrogen,90755,1
2020,Hydrogen,90802,2
2020,Hydrogen,90803,2
2020,Hydrogen,90804,1
2020,Hydrogen,90805,2
2020,Hydrogen,90814,1
2020,Hydrogen,90815,2
2020,Hydrogen,91001,3
2020,Hydrogen,91006,4
2020,Hydrogen,91007,4
2020,Hydrogen,91010,2
2020,Hydrogen,91011,1
2020,Hydrogen,91030,5
2020,Hydrogen,91101,3
2020,Hydrogen,91103,1
2020,Hydrogen,91105,3
2020,Hydrogen,91106,2
2020,Hydrogen,91107,2
2020,Hydrogen,91108,3
2020,Hydrogen,91205,1
2020,Hydrogen,91206,2
2020,Hydrogen,91208,2
2020,Hydrogen,91214,2
2020,Hydrogen,91301,1
2020,Hydrogen,91302,1
2020,Hydrogen,91304,3
2020,Hydrogen,91306,2
2020,Hydrogen,91307,2
2020,Hydrogen,91311,4
2020,Hydrogen,91316,1
2020,Hydrogen,91320,1
2020,Hydrogen,91324,1
2020,Hydrogen,91325,2
2020,Hydrogen,91326,3
2020,Hydrogen,91335,4
2020,Hydrogen,91342,1
2020,Hydrogen,91343,2
2020,Hydrogen,91344,3
2020,Hydrogen,91352,1
2020,Hydrogen,91354,1
2020,Hydrogen,91356,3
2020,Hydrogen,91360,2
2020,Hydrogen,91361,1
2020,Hydrogen,91362,3
2020,Hydrogen,91364,2
2020,Hydrogen,91367,6
2020,Hydrogen,91377,1
2020,Hydrogen,91381,1
2020,Hydrogen,91401,3
2020,Hydrogen,91403,2
2020,Hydrogen,91406,3
2020,Hydrogen,91423,1
2020,Hydrogen,91436,2
2020,Hydrogen,91501,1
2020,Hydrogen,91504,1
2020,Hydrogen,91506,1
2020,Hydrogen,91602,1
2020,Hydrogen,91604,1
2020,Hydrogen,91605,2
2020,Hydrogen,91702,2
2020,Hydrogen,91706,1
2020,Hydrogen,91708,2
2020,Hydrogen,91709,7
2020,Hydrogen,91710,5
2020,Hydrogen,91711,1
2020,Hydrogen,91724,1
2020,Hydrogen,91731,2
2020,Hydrogen,91732,2
2020,Hydrogen,91733,1
2020,Hydrogen,91737,3
2020,Hydrogen,91739,2
2020,Hydrogen,91740,1
2020,Hydrogen,91744,1
2020,Hydrogen,91745,5
2020,Hydrogen,91748,4
2020,Hydrogen,91754,5
2020,Hydrogen,91765,8
2020,Hydrogen,91770,2
2020,Hydrogen,91773,3
2020,Hydrogen,91775,2
2020,Hydrogen,91776,1
2020,Hydrogen,91780,6
2020,Hydrogen,91784,1
2020,Hydrogen,91789,13
2020,Hydrogen,91790,2
2020,Hydrogen,91792,2
2020,Hydrogen,91801,3
2020,Hydrogen,91803,5
2020,Hydrogen,91901,1
2020,Hydrogen,91902,1
2020,Hydrogen,92009,1
2020,Hydrogen,92014,1
2020,Hydrogen,92020,2
2020,Hydrogen,92025,1
2020,Hydrogen,92037,1
2020,Hydrogen,92054,1
2020,Hydrogen,92067,1
2020,Hydrogen,92078,1
2020,Hydrogen,92104,1
2020,Hydrogen,92107,1
2020,Hydrogen,92108,1
2020,Hydrogen,92126,2
2020,Hydrogen,92127,3
2020,Hydrogen,92129,2
2020,Hydrogen,92130,9
2020,Hydrogen,92252,1
2020,Hydrogen,92310,1
2020,Hydrogen,92336,1
2020,Hydrogen,92507,1
2020,Hydrogen,92585,1
2020,Hydrogen,92602,9
2020,Hydrogen,92603,4
2020,Hydrogen,92604,2
2020,Hydrogen,92606,6
2020,Hydrogen,92610,1
2020,Hydrogen,92612,6
2020,Hydrogen,92614,4
2020,Hydrogen,92617,7
2020,Hydrogen,92618,11
2020,Hydrogen,92619,1
2020,Hydrogen,92620,8
2020,Hydrogen,92626,1
2020,Hydrogen,92627,3
2020,Hydrogen,92629,1
2020,Hydrogen,92630,6
2020,Hydrogen,92637,2
2020,Hydrogen,92646,4
2020,Hydrogen,92647,4
2020,Hydrogen,92648,1
2020,Hydrogen,92649,1
2020,Hydrogen,92651,1
2020,Hydrogen,92656,3
2020,Hydrogen,92660,6
2020,Hydrogen,92663,1
2020,Hydrogen,92673,1
2020,Hydrogen,92675,2
2020,Hydrogen,92677,3
2020,Hydrogen,92679,2
2020,Hydrogen,92683,1
2020,Hydrogen,92688,1
2020,Hydrogen,92691,2
2020,Hydrogen,92692,6
2020,Hydrogen,92694,6
2020,Hydrogen,92705,2
2020,Hydrogen,92707,1
2020,Hydrogen,92708,7
2020,Hydrogen,92782,4
2020,Hydrogen,92801,1
2020,Hydrogen,92805,1
2020,Hydrogen,92806,2
2020,Hydrogen,92807,3
2020,Hydrogen,92808,1
2020,Hydrogen,92821,3
2020,Hydrogen,92823,2
2020,Hydrogen,92831,1
2020,Hydrogen,92835,4
2020,Hydrogen,92840,3
2020,Hydrogen,92841,1
2020,Hydrogen,92843,1
2020,Hydrogen,92844,2
2020,Hydrogen,92861,1
2020,Hydrogen,92867,1
2020,Hydrogen,92868,2
2020,Hydrogen,92869,2
2020,Hydrogen,92870,8
2020,Hydrogen,92879,1
2020,Hydrogen,92880,4
2020,Hydrogen,92881,1
2020,Hydrogen,92882,4
2020,Hydrogen,92886,8
2020,Hydrogen,92887,2
2020,Hydrogen,93021,1
2020,Hydrogen,93065,1
2020,Hydrogen,93101,2
2020,Hydrogen,93109,3
2020,Hydrogen,93110,2
2020,Hydrogen,93117,1
2020,Hydrogen,93906,1
2020,Hydrogen,94002,2
2020,Hydrogen,94010,1
2020,Hydrogen,94015,2
2020,Hydrogen,94022,1
2020,Hydrogen,94024,2
2020,Hydrogen,94025,1
2020,Hydrogen,94030,1
2020,Hydrogen,94037,1
2020,Hydrogen,94040,5
2020,Hydrogen,94041,1
2020,Hydrogen,94043,3
2020,Hydrogen,94065,2
2020,Hydrogen,94066,1
2020,Hydrogen,94070,2
2020,Hydrogen,94080,2
2020,Hydrogen,94085,2
2020,Hydrogen,94086,5
2020,Hydrogen,94087,4
2020,Hydrogen,94089,2
2020,Hydrogen,94110,1
2020,Hydrogen,94112,1
2020,Hydrogen,94114,2
2020,Hydrogen,94115,1
2020,Hydrogen,94117,1
2020,Hydrogen,94118,1
2020,Hydrogen,94123,1
2020,Hydrogen,94124,2
2020,Hydrogen,94131,2
2020,Hydrogen,94132,1
2020,Hydrogen,94133,1
2020,Hydrogen,94301,1
2020,Hydrogen,94303,4
2020,Hydrogen,94305,1
2020,Hydrogen,94306,3
2020,Hydrogen,94401,2
2020,Hydrogen,94402,1
2020,Hydrogen,94403,1
2020,Hydrogen,94404,3
2020,Hydrogen,94501,6
2020,Hydrogen,94506,2
2020,Hydrogen,94507,3
2020,Hydrogen,94519,1
2020,Hydrogen,94523,1
2020,Hydrogen,94526,5
2020,Hydrogen,94530,1
2020,Hydrogen,94536,6
2020,Hydrogen,94538,3
2020,Hydrogen,94539,9
2020,Hydrogen,94541,1
2020,Hydrogen,94544,1
2020,Hydrogen,94546,1
2020,Hydrogen,94547,1
2020,Hydrogen,94550,1
2020,Hydrogen,94552,2
2020,Hydrogen,94553,2
2020,Hydrogen,94555,3
2020,Hydrogen,94560,1
2020,Hydrogen,94563,2
2020,Hydrogen,94566,3
2020,Hydrogen,94568,3
2020,Hydrogen,94577,3
2020,Hydrogen,94579,1
2020,Hydrogen,94580,1
2020,Hydrogen,94582,6
2020,Hydrogen,94583,9
2020,Hydrogen,94587,2
2020,Hydrogen,94588,2
2020,Hydrogen,94591,1
2020,Hydrogen,94595,1
2020,Hydrogen,94601,2
2020,Hydrogen,94602,1
2020,Hydrogen,94607,1
2020,Hydrogen,94608,3
2020,Hydrogen,94610,1
2020,Hydrogen,94611,2
2020,Hydrogen,94612,1
2020,Hydrogen,94621,1
2020,Hydrogen,94623,1
2020,Hydrogen,94706,1
2020,Hydrogen,94803,1
2020,Hydrogen,94805,2
2020,Hydrogen,94920,1
2020,Hydrogen,94941,2
2020,Hydrogen,95006,1
2020,Hydrogen,95008,9
2020,Hydrogen,95014,9
2020,Hydrogen,95030,2
2020,Hydrogen,95032,4
2020,Hydrogen,95033,1
2020,Hydrogen,95035,7
2020,Hydrogen,95050,3
2020,Hydrogen,95051,7
2020,Hydrogen,95054,7
2020,Hydrogen,95070,6
2020,Hydrogen,95110,1
2020,Hydrogen,95111,2
2020,Hydrogen,95112,2
2020,Hydrogen,95116,1
2020,Hydrogen,95117,1
2020,Hydrogen,95118,4
2020,Hydrogen,95120,3
2020,Hydrogen,95121,2
2020,Hydrogen,95122,1
2020,Hydrogen,95123,2
2020,Hydrogen,95124,7
2020,Hydrogen,95125,3
2020,Hydrogen,95126,4
2020,Hydrogen,95127,1
2020,Hydrogen,95128,1
2020,Hydrogen,95129,10
2020,Hydrogen,95131,2
2020,Hydrogen,95132,4
2020,Hydrogen,95133,2
2020,Hydrogen,95134,2
2020,Hydrogen,95136,4
2020,Hydrogen,95138,4
2020,Hydrogen,95377,2
2020,Hydrogen,95448,1
2020,Hydrogen,95476,2
2020,Hydrogen,95616,1
2020,Hydrogen,95624,1
2020,Hydrogen,95628,1
2020,Hydrogen,95648,1
2020,Hydrogen,95652,2
2020,Hydrogen,95661,1
2020,Hydrogen,95663,1
2020,Hydrogen,95678,1
2020,Hydrogen,95691,2
2020,Hydrogen,95746,2
2020,Hydrogen,95758,2
2020,Hydrogen,95762,1
2020,Hydrogen,95765,1
2020,Hydrogen,95814,1
2020,Hydrogen,95831,1
2020,Hydrogen,95834,1
2020,Hydrogen,95835,1
2020,Hydrogen,95945,1
2020,Hydrogen,99999,7
2021,Electric,90001,22
2021,Electric,90002,29
2021,Electric,90003,32
2021,Electric,90004,254
2021,Electric,90005,139
2021,Electric,90006,77
2021,Electric,90007,47
2021,Electric,90008,138
2021,Electric,90009,1
2021,Electric,90010,105
2021,Electric,90011,49
2021,Electric,90012,143
2021,Electric,90013,105
2021,Electric,90014,80
2021,Electric,90015,209
2021,Electric,90016,140
2021,Electric,90017,163
2021,Electric,90018,98
2021,Electric,90019,288
2021,Electric,90020,136
2021,Electric,90021,34
2021,Electric,90022,48
2021,Electric,90023,28
2021,Electric,90024,379
2021,Electric,90025,517
2021,Electric,90026,280
2021,Electric,90027,313
2021,Electric,90028,174
2021,Electric,90029,72
2021,Electric,90030,1
2021,Electric,90031,75
2021,Electric,90032,114
2021,Electric,90033,45
2021,Electric,90034,322
2021,Electric,90035,289
2021,Electric,90036,380
2021,Electric,90037,36
2021,Electric,90038,134
2021,Electric,90039,245
2021,Electric,90040,32
2021,Electric,90041,147
2021,Electric,90042,239
2021,Electric,90043,144
2021,Electric,90044,55
2021,Electric,90045,464
2021,Electric,90046,552
2021,Electric,90047,88
2021,Electric,90048,249
2021,Electric,90049,677
2021,Electric,90056,80
2021,Electric,90057,51
2021,Electric,90058,24
2021,Electric,90059,20
2021,Electric,90061,19
2021,Electric,90062,44
2021,Electric,90063,45
2021,Electric,90064,399
2021,Electric,90065,275
2021,Electric,90066,492
2021,Electric,90067,90
2021,Electric,90068,334
2021,Electric,90069,293
2021,Electric,90071,2
2021,Electric,90077,224
2021,Electric,90093,1
2021,Electric,90094,244
2021,Electric,90201,64
2021,Electric,90209,1
2021,Electric,90210,540
2021,Electric,90211,154
2021,Electric,90212,175
2021,Electric,90220,36
2021,Electric,90221,33
2021,Electric,90222,19
2021,Electric,90230,241
2021,Electric,90232,246
2021,Electric,90240,111
2021,Electric,90241,140
2021,Electric,90242,101
2021,Electric,90245,127
2021,Electric,90247,95
2021,Electric,90248,48
2021,Electric,90249,89
2021,Electric,90250,225
2021,Electric,90254,243
2021,Electric,90255,45
2021,Electric,90260,75
2021,Electric,90262,39
2021,Electric,90265,236
2021,Electric,90266,531
2021,Electric,90270,16
2021,Electric,90272,483
2021,Electric,90274,372
2021,Electric,90275,482
2021,Electric,90277,349
2021,Electric,90278,392
2021,Electric,90280,90
2021,Electric,90290,82
2021,Electric,90291,301
2021,Electric,90292,395
2021,Electric,90293,124
2021,Electric,90295,2
2021,Electric,90301,88
2021,Electric,90302,59
2021,Electric,90303,29
2021,Electric,90304,38
2021,Electric,90305,56
2021,Electric,90401,103
2021,Electric,90402,226
2021,Electric,90403,267
